160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,352,373,373,373,373
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,352,373,373,373,373,373,373
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,352,373,373,373,373,373,373,373,373,373,373
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,352,373,373,373,373,373,373,373,373,373,373,373,373,373,373
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,352,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,65
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,352,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,65,66,66,117
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,352,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,65,66,66,117,424,424,424
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,352,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,65,66,117,424,424,424,424,424,424
160,160,160,160,160,160,160,160,160,160,160,160,160,160,352,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,65,66,66,117,424,424,424,424,424,424,424,424
160,160,160,160,160,160,160,160,160,160,160,352,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,65,66,66,66,117,424,424,424,424,424,424,424,424,424,424,424
160,160,160,160,160,160,160,352,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,65,66,66,66,117,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424
160,160,160,160,352,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,65,66,66,117,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424
160,352,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,65,66,66,66,117,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424
352,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,65,66,66,117,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424
373,373,373,373,373,373,373,373,373,373,373,373,373,65,66,66,66,66,117,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424
373,373,373,373,373,373,373,373,373,65,66,66,66,117,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424
373,373,373,373,373,373,65,66,66,117,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424
373,373,373,373,65,66,117,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424
373,373,65,66,117,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424
66,66,117,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424

